pdb_id,organism_scientific_name,tax_id,organism_synonyms,rank,genus,superkingdom,journal,journal_volume,journal_first_page,journal_last_page,citation_title,citation_doi,journal_page,citation_year,pubmed_id,citation_authors,experimental_method,experiment_data_available,title,entry_authors,sample_preparation_method,detector,detector_type,synchrotron_beamline,beam_source_name,diffraction_protocol,structure_determination_method,refinement_software,spacegroup,beam_source_type,synchrotron_site,structure_solution_software,data_reduction_software,data_scaling_software,phasing_method,SG_center_name,SG_full_name,crystallisation_reservoir,crystallisation_ph,interacting_molecules,interacting_ligands,entity_weight,number_of_polymers,number_of_polymer_residues,number_of_polymer_entities,number_of_bound_entities,number_of_protein_chains,max_observed_residues,molecule_name,all_molecule_name,modified_residue_flag,molecule_type,mutation_type,entry_uniprot_accession,uniprot_id,molecule_synonym,gene_name,entity_id
2iaa,Alcaligenes faecalis,511,"Achromobacter Sp. Atcc8750,Alcaligenes Sp. Bp11,Alcfa,Alcaligenes Faecalis,Bacillus Faecalis Alcaligenes,Alcaligenes faecalis,Alcaligenes,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom",Alcaligenes,Bacteria,Biochemistry,45,,,Crystal structure of an electron transfer complex between aromatic amine dehydrogenase and azurin from Alcaligenes faecalis.,10.1021/bi0612972,13500-10,2006,17087503,"Sukumar N,Chen Z,Ferrari D,Merli A,Rossi GL,Bellamy HD,Chistoserdov A,Davidson VL,Mathews FS",X-ray diffraction,y,Crystal Structure of an Electron Transfer Complex Between Aromatic Amine Dephydrogenase and Azurin from Alcaligenes Faecalis (Form 2),"Sukumar N,Chen Z,Leys D,Scrutton NS,Ferrati D,Merli A,Rossi GL,Bellamy HD,Chistoserdov A,Davidson VL,Mathews FS",Natural,CCD,SBC,19-ID,Synchrotron,MAD,MAD,CNS,P 21 21 21,,APS,MOLREP,HKL-2000,SCALEPACK,,,,,6.0,"Aralkylamine dehydrogenase heavy chain,Aralkylamine dehydrogenase light chain",CU : COPPER (II) ION,13711.415,5,2357,3,1,5,128,Azurin,,N,Protein,,"P00281,P84888,P84887",AZUR_ALCFA,Azurin,,3
1mg3,Paracoccus denitrificans,266,"Parde,Paracoccus Denitrificans,Micrococcus Denitrificans,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,Biochemistry,41,,,Mutation of alphaPhe55 of methylamine dehydrogenase alters the reorganization energy and electronic coupling for its electron transfer reaction with amicyanin.,10.1021/bi026654x,13926-33,2002,12437349,"Sun D,Chen ZW,Mathews FS,Davidson VL",X-ray diffraction,y,MUTATION OF ALPHA PHE55 OF METHYLAMINE DEHYDROGENASE ALTERS THE REORGANIZATION ENERGY AND ELECTRONIC COUPLING FOR ITS ELECTRON TRANSFER REACTION WITH AMICYANIN,"Sun D,Chen ZW,Mathews FS,Davidson VL",Engineered,Image plate,RIGAKU RAXIS IIC,,Rotating anode,Single wavelength,FOURIER SYNTHESIS,CNS,P 1 21 1,,,,,SCALEPACK,,,,,5.0,"Amicyanin,Cytochrome c-L,Methylamine dehydrogenase light chain",PO4 : PHOSPHATE ION,42673.492,16,6268,4,4,16,382,Methylamine dehydrogenase heavy chain,,N,Protein,"Engineered mutation,See remark 999","P22364,P29894,P29899,P22619",DHMH_PARDE,"Methylamine dehydrogenase (amicyanin),Methylamine dehydrogenase heavy chain,MADH",mauB,1
1mg3,Paracoccus denitrificans,266,"Parde,Paracoccus Denitrificans,Micrococcus Denitrificans,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,Biochemistry,41,,,Mutation of alphaPhe55 of methylamine dehydrogenase alters the reorganization energy and electronic coupling for its electron transfer reaction with amicyanin.,10.1021/bi026654x,13926-33,2002,12437349,"Sun D,Chen ZW,Mathews FS,Davidson VL",X-ray diffraction,y,MUTATION OF ALPHA PHE55 OF METHYLAMINE DEHYDROGENASE ALTERS THE REORGANIZATION ENERGY AND ELECTRONIC COUPLING FOR ITS ELECTRON TRANSFER REACTION WITH AMICYANIN,"Sun D,Chen ZW,Mathews FS,Davidson VL",Engineered,Image plate,RIGAKU RAXIS IIC,,Rotating anode,Single wavelength,FOURIER SYNTHESIS,CNS,P 1 21 1,,,,,SCALEPACK,,,,,5.0,"Methylamine dehydrogenase heavy chain,Amicyanin,Cytochrome c-L",PO4 : PHOSPHATE ION,14286.839,16,6268,4,4,16,125,Methylamine dehydrogenase light chain,,Y,Protein,Modified residue,"P22364,P29894,P29899,P22619",DHML_PARDE,"Methylamine dehydrogenase (amicyanin),MADH,Methylamine dehydrogenase light chain",mauA,2
1mg3,Paracoccus denitrificans,266,"Parde,Paracoccus Denitrificans,Micrococcus Denitrificans,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,Biochemistry,41,,,Mutation of alphaPhe55 of methylamine dehydrogenase alters the reorganization energy and electronic coupling for its electron transfer reaction with amicyanin.,10.1021/bi026654x,13926-33,2002,12437349,"Sun D,Chen ZW,Mathews FS,Davidson VL",X-ray diffraction,y,MUTATION OF ALPHA PHE55 OF METHYLAMINE DEHYDROGENASE ALTERS THE REORGANIZATION ENERGY AND ELECTRONIC COUPLING FOR ITS ELECTRON TRANSFER REACTION WITH AMICYANIN,"Sun D,Chen ZW,Mathews FS,Davidson VL",Engineered,Image plate,RIGAKU RAXIS IIC,,Rotating anode,Single wavelength,FOURIER SYNTHESIS,CNS,P 1 21 1,,,,,SCALEPACK,,,,,5.0,"Methylamine dehydrogenase heavy chain,Cytochrome c-L,Methylamine dehydrogenase light chain","PO4 : PHOSPHATE ION,CU : COPPER (II) ION,NA : SODIUM ION",11505.171,16,6268,4,4,16,105,Amicyanin,,N,Protein,,"P22364,P29894,P29899,P22619",AMCY_PARDE,Amicyanin,"mauC,ami",3
1mg3,Paracoccus denitrificans,266,"Parde,Paracoccus Denitrificans,Micrococcus Denitrificans,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,Biochemistry,41,,,Mutation of alphaPhe55 of methylamine dehydrogenase alters the reorganization energy and electronic coupling for its electron transfer reaction with amicyanin.,10.1021/bi026654x,13926-33,2002,12437349,"Sun D,Chen ZW,Mathews FS,Davidson VL",X-ray diffraction,y,MUTATION OF ALPHA PHE55 OF METHYLAMINE DEHYDROGENASE ALTERS THE REORGANIZATION ENERGY AND ELECTRONIC COUPLING FOR ITS ELECTRON TRANSFER REACTION WITH AMICYANIN,"Sun D,Chen ZW,Mathews FS,Davidson VL",Engineered,Image plate,RIGAKU RAXIS IIC,,Rotating anode,Single wavelength,FOURIER SYNTHESIS,CNS,P 1 21 1,,,,,SCALEPACK,,,,,5.0,"Methylamine dehydrogenase heavy chain,Amicyanin,Methylamine dehydrogenase light chain","HEC : HEME C,NA : SODIUM ION",17094.65,16,6268,4,4,16,147,Cytochrome c-L,,N,Protein,,"P22364,P29894,P29899,P22619",CYCL_PARDE,"Cytochrome c551I,Cytochrome c552,Cytochrome c-L",moxG,4
1mg2,Paracoccus denitrificans,266,"Parde,Paracoccus Denitrificans,Micrococcus Denitrificans,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,Biochemistry,41,,,Mutation of alphaPhe55 of methylamine dehydrogenase alters the reorganization energy and electronic coupling for its electron transfer reaction with amicyanin.,10.1021/bi026654x,13926-33,2002,12437349,"Sun D,Chen ZW,Mathews FS,Davidson VL",X-ray diffraction,y,MUTATION OF ALPHA PHE55 OF METHYLAMINE DEHYDROGENASE ALTERS THE REORGANIZATION ENERGY AND ELECTRONIC COUPLING FOR ITS ELECTRON TRANSFER REACTION WITH AMICYANIN,"Sun D,Chen ZW,Mathews FS,Davidson VL",Engineered,Image plate,RIGAKU RAXIS IIC,,Rotating anode,Single wavelength,MOLECULAR REPLACEMENT,CNS,P 1 21 1,,,AMoRE,,SCALEPACK,,,,,5.0,"Amicyanin,Cytochrome c-L,Methylamine dehydrogenase light chain",PO4 : PHOSPHATE ION,42673.492,16,6268,4,4,16,382,Methylamine dehydrogenase heavy chain,,N,Protein,"Engineered mutation,See remark 999","P29894,P22364,P29899,P22619",DHMH_PARDE,"Methylamine dehydrogenase (amicyanin),Methylamine dehydrogenase heavy chain,MADH",mauB,1
1mg2,Paracoccus denitrificans,266,"Parde,Paracoccus Denitrificans,Micrococcus Denitrificans,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,Biochemistry,41,,,Mutation of alphaPhe55 of methylamine dehydrogenase alters the reorganization energy and electronic coupling for its electron transfer reaction with amicyanin.,10.1021/bi026654x,13926-33,2002,12437349,"Sun D,Chen ZW,Mathews FS,Davidson VL",X-ray diffraction,y,MUTATION OF ALPHA PHE55 OF METHYLAMINE DEHYDROGENASE ALTERS THE REORGANIZATION ENERGY AND ELECTRONIC COUPLING FOR ITS ELECTRON TRANSFER REACTION WITH AMICYANIN,"Sun D,Chen ZW,Mathews FS,Davidson VL",Engineered,Image plate,RIGAKU RAXIS IIC,,Rotating anode,Single wavelength,MOLECULAR REPLACEMENT,CNS,P 1 21 1,,,AMoRE,,SCALEPACK,,,,,5.0,"Amicyanin,Methylamine dehydrogenase heavy chain,Cytochrome c-L",PO4 : PHOSPHATE ION,14210.696,16,6268,4,4,16,125,Methylamine dehydrogenase light chain,,Y,Protein,Modified residue,"P29894,P22364,P29899,P22619",DHML_PARDE,"Methylamine dehydrogenase (amicyanin),MADH,Methylamine dehydrogenase light chain",mauA,2
1mg2,Paracoccus denitrificans,266,"Parde,Paracoccus Denitrificans,Micrococcus Denitrificans,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,Biochemistry,41,,,Mutation of alphaPhe55 of methylamine dehydrogenase alters the reorganization energy and electronic coupling for its electron transfer reaction with amicyanin.,10.1021/bi026654x,13926-33,2002,12437349,"Sun D,Chen ZW,Mathews FS,Davidson VL",X-ray diffraction,y,MUTATION OF ALPHA PHE55 OF METHYLAMINE DEHYDROGENASE ALTERS THE REORGANIZATION ENERGY AND ELECTRONIC COUPLING FOR ITS ELECTRON TRANSFER REACTION WITH AMICYANIN,"Sun D,Chen ZW,Mathews FS,Davidson VL",Engineered,Image plate,RIGAKU RAXIS IIC,,Rotating anode,Single wavelength,MOLECULAR REPLACEMENT,CNS,P 1 21 1,,,AMoRE,,SCALEPACK,,,,,5.0,"Methylamine dehydrogenase heavy chain,Cytochrome c-L,Methylamine dehydrogenase light chain","PO4 : PHOSPHATE ION,CU : COPPER (II) ION,NA : SODIUM ION",11505.171,16,6268,4,4,16,105,Amicyanin,,N,Protein,,"P29894,P22364,P29899,P22619",AMCY_PARDE,Amicyanin,"mauC,ami",3
1mg2,Paracoccus denitrificans,266,"Parde,Paracoccus Denitrificans,Micrococcus Denitrificans,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,Biochemistry,41,,,Mutation of alphaPhe55 of methylamine dehydrogenase alters the reorganization energy and electronic coupling for its electron transfer reaction with amicyanin.,10.1021/bi026654x,13926-33,2002,12437349,"Sun D,Chen ZW,Mathews FS,Davidson VL",X-ray diffraction,y,MUTATION OF ALPHA PHE55 OF METHYLAMINE DEHYDROGENASE ALTERS THE REORGANIZATION ENERGY AND ELECTRONIC COUPLING FOR ITS ELECTRON TRANSFER REACTION WITH AMICYANIN,"Sun D,Chen ZW,Mathews FS,Davidson VL",Engineered,Image plate,RIGAKU RAXIS IIC,,Rotating anode,Single wavelength,MOLECULAR REPLACEMENT,CNS,P 1 21 1,,,AMoRE,,SCALEPACK,,,,,5.0,"Amicyanin,Methylamine dehydrogenase heavy chain,Methylamine dehydrogenase light chain","HEC : HEME C,NA : SODIUM ION",17094.65,16,6268,4,4,16,147,Cytochrome c-L,,N,Protein,,"P29894,P22364,P29899,P22619",CYCL_PARDE,"Cytochrome c551I,Cytochrome c552,Cytochrome c-L",moxG,4
2gc4,Paracoccus denitrificans,266,"Parde,Paracoccus Denitrificans,Micrococcus Denitrificans,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,To be published,,,,"Structural comparison of the oxidized ternary electron transfer complex of methylamine dehydrogenase, amicyanin and cytochrome c551i from Paracoccus denitrificans with the substrate-reduced, copper free complex at 1.9 A resolution.",,,,,"Chen Z,Durley R,Davidson VL,Mathews FS",X-ray diffraction,y,"Structural comparison of the oxidized ternary electron transfer complex of methylamine dehydrogenase, amicyanin and cytochrome c551i from Paracoccus denitrificans with the substrate-reduced, copper free complex at 1.9 A resolution.","Chen Z,Durley R,Davidson VL,Mathews FS",Natural,Diffractometer,WEISSENBERG,BL-6A,Synchrotron,Single wavelength,MOLECULAR REPLACEMENT,CNS,P 1 21 1,,Photon Factory,AMoRE,DENZO,SCALEPACK,,,,,5.5,"Amicyanin,Cytochrome c-L,Methylamine dehydrogenase light chain",,42449.277,16,6164,4,3,16,382,Methylamine dehydrogenase heavy chain,,N,Protein,Conflict,"P29894,P22364,P29899,P22619",DHMH_PARDE,"Methylamine dehydrogenase (amicyanin),Methylamine dehydrogenase heavy chain,MADH",mauB,1
2gc4,Paracoccus denitrificans,266,"Parde,Paracoccus Denitrificans,Micrococcus Denitrificans,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,To be published,,,,"Structural comparison of the oxidized ternary electron transfer complex of methylamine dehydrogenase, amicyanin and cytochrome c551i from Paracoccus denitrificans with the substrate-reduced, copper free complex at 1.9 A resolution.",,,,,"Chen Z,Durley R,Davidson VL,Mathews FS",X-ray diffraction,y,"Structural comparison of the oxidized ternary electron transfer complex of methylamine dehydrogenase, amicyanin and cytochrome c551i from Paracoccus denitrificans with the substrate-reduced, copper free complex at 1.9 A resolution.","Chen Z,Durley R,Davidson VL,Mathews FS",Natural,Diffractometer,WEISSENBERG,BL-6A,Synchrotron,Single wavelength,MOLECULAR REPLACEMENT,CNS,P 1 21 1,,Photon Factory,AMoRE,DENZO,SCALEPACK,,,,,5.5,"Amicyanin,Methylamine dehydrogenase heavy chain,Cytochrome c-L",,14210.696,16,6164,4,3,16,125,Methylamine dehydrogenase light chain,,Y,Protein,Modified residue,"P29894,P22364,P29899,P22619",DHML_PARDE,"Methylamine dehydrogenase (amicyanin),MADH,Methylamine dehydrogenase light chain",mauA,2
2gc4,Paracoccus denitrificans,266,"Parde,Paracoccus Denitrificans,Micrococcus Denitrificans,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,To be published,,,,"Structural comparison of the oxidized ternary electron transfer complex of methylamine dehydrogenase, amicyanin and cytochrome c551i from Paracoccus denitrificans with the substrate-reduced, copper free complex at 1.9 A resolution.",,,,,"Chen Z,Durley R,Davidson VL,Mathews FS",X-ray diffraction,y,"Structural comparison of the oxidized ternary electron transfer complex of methylamine dehydrogenase, amicyanin and cytochrome c551i from Paracoccus denitrificans with the substrate-reduced, copper free complex at 1.9 A resolution.","Chen Z,Durley R,Davidson VL,Mathews FS",Natural,Diffractometer,WEISSENBERG,BL-6A,Synchrotron,Single wavelength,MOLECULAR REPLACEMENT,CNS,P 1 21 1,,Photon Factory,AMoRE,DENZO,SCALEPACK,,,,,5.5,"Methylamine dehydrogenase heavy chain,Cytochrome c-L,Methylamine dehydrogenase light chain","CU : COPPER (II) ION,NA : SODIUM ION",11505.171,16,6164,4,3,16,105,Amicyanin,,N,Protein,,"P29894,P22364,P29899,P22619",AMCY_PARDE,Amicyanin,"mauC,ami",3
2gc4,Paracoccus denitrificans,266,"Parde,Paracoccus Denitrificans,Micrococcus Denitrificans,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,To be published,,,,"Structural comparison of the oxidized ternary electron transfer complex of methylamine dehydrogenase, amicyanin and cytochrome c551i from Paracoccus denitrificans with the substrate-reduced, copper free complex at 1.9 A resolution.",,,,,"Chen Z,Durley R,Davidson VL,Mathews FS",X-ray diffraction,y,"Structural comparison of the oxidized ternary electron transfer complex of methylamine dehydrogenase, amicyanin and cytochrome c551i from Paracoccus denitrificans with the substrate-reduced, copper free complex at 1.9 A resolution.","Chen Z,Durley R,Davidson VL,Mathews FS",Natural,Diffractometer,WEISSENBERG,BL-6A,Synchrotron,Single wavelength,MOLECULAR REPLACEMENT,CNS,P 1 21 1,,Photon Factory,AMoRE,DENZO,SCALEPACK,,,,,5.5,"Amicyanin,Methylamine dehydrogenase heavy chain,Methylamine dehydrogenase light chain","HEC : HEME C,NA : SODIUM ION",16274.852,16,6164,4,3,16,147,Cytochrome c-L,,N,Protein,,"P29894,P22364,P29899,P22619",CYCL_PARDE,"Cytochrome c551I,Cytochrome c552,Cytochrome c-L",moxG,4
2gc7,Paracoccus denitrificans,266,"Parde,Paracoccus Denitrificans,Micrococcus Denitrificans,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,To be published,,,,"Structral comparison of the oxidized ternary electron transfer complex of methylamine dehydrogenase, amicyanin and cytochrome c551i from Paracoccus denitrificans with the substrate-reduced, copper free complex at 1.9 A resolution.",,,,,"Chen Z,Durley R,Davidson VL,Mathews FS",X-ray diffraction,y,"Substrate reduced, copper free complex of methylamine dehydrogenase, amicyanin and cytochrome c551i from Paracoccus denitrificans.","Chen Z,Durley R,Davidson VL,Mathews FS",Natural,Diffractometer,WEISSENBERG,BL-6A,Synchrotron,Single wavelength,FOURIER SYNTHESIS,CNS,P 1 21 1,,Photon Factory,,DENZO,SCALEPACK,,,,,5.5,"Methylamine dehydrogenase light chain,Amicyanin,Cytochrome c-L",,42449.277,16,6160,4,2,16,382,Methylamine dehydrogenase heavy chain,,N,Protein,Conflict,"P29894,P22364,P29899,P22619",DHMH_PARDE,"Methylamine dehydrogenase (amicyanin),Methylamine dehydrogenase heavy chain,MADH",mauB,1
2gc7,Paracoccus denitrificans,266,"Parde,Paracoccus Denitrificans,Micrococcus Denitrificans,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,To be published,,,,"Structral comparison of the oxidized ternary electron transfer complex of methylamine dehydrogenase, amicyanin and cytochrome c551i from Paracoccus denitrificans with the substrate-reduced, copper free complex at 1.9 A resolution.",,,,,"Chen Z,Durley R,Davidson VL,Mathews FS",X-ray diffraction,y,"Substrate reduced, copper free complex of methylamine dehydrogenase, amicyanin and cytochrome c551i from Paracoccus denitrificans.","Chen Z,Durley R,Davidson VL,Mathews FS",Natural,Diffractometer,WEISSENBERG,BL-6A,Synchrotron,Single wavelength,FOURIER SYNTHESIS,CNS,P 1 21 1,,Photon Factory,,DENZO,SCALEPACK,,,,,5.5,"Methylamine dehydrogenase heavy chain,Amicyanin,Cytochrome c-L",,14210.696,16,6160,4,2,16,125,Methylamine dehydrogenase light chain,,Y,Protein,Modified residue,"P29894,P22364,P29899,P22619",DHML_PARDE,"Methylamine dehydrogenase (amicyanin),MADH,Methylamine dehydrogenase light chain",mauA,2
2gc7,Paracoccus denitrificans,266,"Parde,Paracoccus Denitrificans,Micrococcus Denitrificans,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,To be published,,,,"Structral comparison of the oxidized ternary electron transfer complex of methylamine dehydrogenase, amicyanin and cytochrome c551i from Paracoccus denitrificans with the substrate-reduced, copper free complex at 1.9 A resolution.",,,,,"Chen Z,Durley R,Davidson VL,Mathews FS",X-ray diffraction,y,"Substrate reduced, copper free complex of methylamine dehydrogenase, amicyanin and cytochrome c551i from Paracoccus denitrificans.","Chen Z,Durley R,Davidson VL,Mathews FS",Natural,Diffractometer,WEISSENBERG,BL-6A,Synchrotron,Single wavelength,FOURIER SYNTHESIS,CNS,P 1 21 1,,Photon Factory,,DENZO,SCALEPACK,,,,,5.5,"Methylamine dehydrogenase heavy chain,Methylamine dehydrogenase light chain,Cytochrome c-L",NA : SODIUM ION,11505.171,16,6160,4,2,16,105,Amicyanin,,N,Protein,,"P29894,P22364,P29899,P22619",AMCY_PARDE,Amicyanin,"mauC,ami",3
2gc7,Paracoccus denitrificans,266,"Parde,Paracoccus Denitrificans,Micrococcus Denitrificans,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,To be published,,,,"Structral comparison of the oxidized ternary electron transfer complex of methylamine dehydrogenase, amicyanin and cytochrome c551i from Paracoccus denitrificans with the substrate-reduced, copper free complex at 1.9 A resolution.",,,,,"Chen Z,Durley R,Davidson VL,Mathews FS",X-ray diffraction,y,"Substrate reduced, copper free complex of methylamine dehydrogenase, amicyanin and cytochrome c551i from Paracoccus denitrificans.","Chen Z,Durley R,Davidson VL,Mathews FS",Natural,Diffractometer,WEISSENBERG,BL-6A,Synchrotron,Single wavelength,FOURIER SYNTHESIS,CNS,P 1 21 1,,Photon Factory,,DENZO,SCALEPACK,,,,,5.5,"Methylamine dehydrogenase heavy chain,Methylamine dehydrogenase light chain,Amicyanin","HEC : HEME C,NA : SODIUM ION",16274.852,16,6160,4,2,16,147,Cytochrome c-L,,N,Protein,,"P29894,P22364,P29899,P22619",CYCL_PARDE,"Cytochrome c551I,Cytochrome c552,Cytochrome c-L",moxG,4
